Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
31,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:21.000,2023-01-30 10:00:22.000,Variant 4,4,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
31,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:25.000,2023-01-30 10:00:26.000,Variant 4,4,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
31,END,,2023-01-30 10:00:26.000,2023-01-30 10:00:26.000,Variant 4,4,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
33,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
33,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
52,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 3,3,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
52,QUALITY ENGINEER:  CHECK CLASSIFIER PERFORMANCE,Default Resource-000002,2023-01-30 10:00:02.000,2023-01-30 10:00:03.000,Variant 3,3,sid-D6156601-E774-421A-BCA3-FA97D05DAA93,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
52,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:06.000,2023-01-30 10:00:07.000,Variant 3,3,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
52,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:10.000,2023-01-30 10:00:11.000,Variant 3,3,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
52,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:14.000,2023-01-30 10:00:15.000,Variant 3,3,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
52,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:18.000,2023-01-30 10:00:19.000,Variant 3,3,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
52,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:22.000,2023-01-30 10:00:23.000,Variant 3,3,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
52,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:26.000,2023-01-30 10:00:27.000,Variant 3,3,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
52,END,,2023-01-30 10:00:27.000,2023-01-30 10:00:27.000,Variant 3,3,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
54,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 4,4,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
54,DATA ANALYST:  CHECK BALANCING REPORT,Default Resource-000004,2023-01-30 10:00:02.000,2023-01-30 10:00:03.000,Variant 4,4,sid-11C39AEF-C7BC-4E44-B2D9-AD76435772B5,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
54,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:06.000,2023-01-30 10:00:07.000,Variant 4,4,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
54,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:10.000,2023-01-30 10:00:11.000,Variant 4,4,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
54,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:14.000,2023-01-30 10:00:15.000,Variant 4,4,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
54,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:18.000,2023-01-30 10:00:19.000,Variant 4,4,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
54,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:22.000,2023-01-30 10:00:23.000,Variant 4,4,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
54,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:27.000,2023-01-30 10:00:28.000,Variant 4,4,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
54,END,,2023-01-30 10:00:28.000,2023-01-30 10:00:28.000,Variant 4,4,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
11,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
11,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
74,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 4,4,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
74,DATA ANALYST:  CHECK BALANCING REPORT,Default Resource-000002,2023-01-30 10:00:03.000,2023-01-30 10:00:04.000,Variant 4,4,sid-11C39AEF-C7BC-4E44-B2D9-AD76435772B5,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
74,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:07.000,2023-01-30 10:00:08.000,Variant 4,4,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
74,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:11.000,2023-01-30 10:00:12.000,Variant 4,4,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
74,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:15.000,2023-01-30 10:00:16.000,Variant 4,4,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
74,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:19.000,2023-01-30 10:00:20.000,Variant 4,4,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
74,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:23.000,2023-01-30 10:00:24.000,Variant 4,4,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
74,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:27.000,2023-01-30 10:00:28.000,Variant 4,4,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
74,END,,2023-01-30 10:00:28.000,2023-01-30 10:00:28.000,Variant 4,4,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
76,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
76,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
97,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
97,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000003,2023-01-30 10:00:04.000,2023-01-30 10:00:05.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
97,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:08.000,2023-01-30 10:00:09.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
97,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:12.000,2023-01-30 10:00:13.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
97,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:16.000,2023-01-30 10:00:17.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
97,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:20.000,2023-01-30 10:00:21.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
97,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:24.000,2023-01-30 10:00:25.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
97,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:28.000,2023-01-30 10:00:29.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
97,END,,2023-01-30 10:00:29.000,2023-01-30 10:00:29.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
10,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
10,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
75,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 4,4,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
75,DATA ANALYST:  CHECK BALANCING REPORT,Default Resource-000003,2023-01-30 10:00:03.000,2023-01-30 10:00:04.000,Variant 4,4,sid-11C39AEF-C7BC-4E44-B2D9-AD76435772B5,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
75,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:07.000,2023-01-30 10:00:08.000,Variant 4,4,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
75,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:11.000,2023-01-30 10:00:12.000,Variant 4,4,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
75,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:15.000,2023-01-30 10:00:16.000,Variant 4,4,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
75,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:19.000,2023-01-30 10:00:20.000,Variant 4,4,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
75,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:23.000,2023-01-30 10:00:24.000,Variant 4,4,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
75,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:27.000,2023-01-30 10:00:28.000,Variant 4,4,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
75,END,,2023-01-30 10:00:28.000,2023-01-30 10:00:28.000,Variant 4,4,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
81,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
81,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
83,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
83,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
40,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
40,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000005,2023-01-30 10:00:01.000,2023-01-30 10:00:02.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
40,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:05.000,2023-01-30 10:00:06.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
40,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:09.000,2023-01-30 10:00:10.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
40,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:13.000,2023-01-30 10:00:14.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
40,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:17.000,2023-01-30 10:00:18.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
40,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:22.000,2023-01-30 10:00:23.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
40,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:26.000,2023-01-30 10:00:27.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
40,END,,2023-01-30 10:00:27.000,2023-01-30 10:00:27.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
41,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
41,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000006,2023-01-30 10:00:01.000,2023-01-30 10:00:02.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
41,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:05.000,2023-01-30 10:00:06.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
41,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:09.000,2023-01-30 10:00:10.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
41,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:13.000,2023-01-30 10:00:14.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
41,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:18.000,2023-01-30 10:00:19.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
41,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:22.000,2023-01-30 10:00:23.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
41,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:26.000,2023-01-30 10:00:27.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
41,END,,2023-01-30 10:00:27.000,2023-01-30 10:00:27.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
80,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
80,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
84,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 3,3,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
84,QUALITY ENGINEER:  CHECK CLASSIFIER PERFORMANCE,Default Resource-000008,2023-01-30 10:00:03.000,2023-01-30 10:00:04.000,Variant 3,3,sid-D6156601-E774-421A-BCA3-FA97D05DAA93,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
84,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:07.000,2023-01-30 10:00:08.000,Variant 3,3,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
84,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:11.000,2023-01-30 10:00:12.000,Variant 3,3,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
84,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:16.000,2023-01-30 10:00:17.000,Variant 3,3,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
84,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:20.000,2023-01-30 10:00:21.000,Variant 3,3,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
84,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:24.000,2023-01-30 10:00:25.000,Variant 3,3,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
84,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:28.000,2023-01-30 10:00:29.000,Variant 3,3,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
